,citedby-count,type,date,doi,journal_name,subtype,Name,ORCID,author_scid,publication_id,given_name,surname,author_order,coauthor_scopus_id,affiliation_ids
144,1,Journal,2022-08-01,10.1371/journal.pbio.3001721,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135733341,Brice,Letcher,20,57221329823,60026851
145,1,Journal,2022-08-01,10.1371/journal.pbio.3001721,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135733341,Paola M V,Rancoita,21,24177108800,60026851
146,1,Journal,2022-08-01,10.1371/journal.pbio.3001721,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135733341,Emanuele,Borroni,22,14059423200,60026851
147,1,Journal,2022-08-01,10.1371/journal.pbio.3001721,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135733341,Clara,Grazian,23,56025986500,60026851
148,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Derrick W.,Crook,1,7102132624,60026851
149,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Camilla,Rodrigues,2,7202508291,60026851
150,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Nazir Ahmed,Ismail,3,57213172447,60026851
151,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Nerges,Mistry,4,7005288724,60026851
152,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Zamin,Iqbal,5,36782452200,60026851
153,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Matthias,Merker,6,57216675015,60026851
154,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,David,Moore,7,14052683900,60026851
155,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,A Sarah,Walker,8,7403910584,60026851
156,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Guy,Thwaites,9,6603796838,60026851
157,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Stefan,Niemann,10,7006827120,60026851
158,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Daniel J.,Wilson,11,57202955230,60026851
159,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Daniela Maria,Cirillo,12,7005158262,60026851
160,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Alexander S.,Lachapelle,13,57192541186,60026851
161,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,David A.,Clifton,14,57607596200,60026851
162,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Timothy E A,Peto,15,7005772816,60026851
163,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Martin,Hunt,16,50061142000,60026851
164,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Jeff,Knaggs,17,57201739322,60026851
165,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Philip W.,Fowler,18,8937403500,60026851
166,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Sarah G.,Earle,19,55242134400,60026851
167,1,Journal,2022-08-01,10.1371/journal.pbio.3001755,PLoS biology,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85135731204,Clara,Grazian,20,56025986500,60026851
168,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Philip W.,Fowler,1,8937403500,"60008936,60026851"
169,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Carla,Wright,2,57221722503,60008936
170,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Helen,Spiers,3,55603112600,"60026851,60107285"
171,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Tingting,Zhu,4,57813629700,60026851
172,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Elisabeth M. L.,Baeten,5,54787290500,60026851
173,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Sarah W.,Hoosdally,6,57813687800,60008936
174,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ana Luíza Gibertoni,Cruz,7,57821618800,"60008936,60026851"
175,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Aysha,Roohi,8,57231839300,"60008936,60026851"
176,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Samaneh,Kouchaki,9,55486118200,"60026851,60026851,60021097"
177,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Timothy M.,Walker,10,55562321300,"60008936,60026851,60138292"
178,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Timothy E. A.,Peto,11,7005772816,"60008936,60026851"
179,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Grant,Miller,12,36161974600,60026851
180,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Chris,Lintott,13,8426623500,60026851
181,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,David,Clifton,14,14036806800,60026851
182,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Derrick W.,Crook,15,7102132624,"60008936,60026851"
183,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,A. Sarah,Walker,16,7403910584,60008936
184,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ivan,Barilar,17,57190171083,60084828
185,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Simone,Battaglia,18,57090116900,60023516
186,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Emanuele,Borroni,19,14059423200,60023516
187,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Angela Pires,Brandao,20,7005146216,"60026004,60029705"
188,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Alice,Brankin,21,57212415028,60026851
189,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Andrea Maurizio,Cabibbe,22,55352619300,60023516
190,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Joshua,Carter,23,56016905700,60032838
191,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Darren,Chetty,24,57552969000,60138826
192,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Daniela Maria,Cirillo,25,7005158262,60023516
193,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Pauline,Claxton,26,23059545800,101579224
194,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,David A.,Clifton,27,57607596200,60026851
195,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ted,Cohen,28,7202415780,60005455
196,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Jorge,Coronel,29,14321305300,60071237
197,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Viola,Dreyer,30,57209468003,60084828
198,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Sarah G.,Earle,31,55242134400,60026851
199,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Vincent,Escuyer,32,6602142981,60010971
200,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Lucilaine,Ferrazoli,33,6602730520,60029705
201,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,George Fu,Gao,34,7403171212,60031363
202,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Jennifer,Gardy,35,7801475389,60022241
203,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Saheer,Gharbia,36,7003828563,60267654
204,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Kelen Teixeira,Ghisi,37,57219267605,60029705
205,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Arash,Ghodousi,38,57202720307,"60023516,60009622"
206,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Louis,Grandjean,39,24512250000,60022148
207,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Clara,Grazian,40,56025986500,60028333
208,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ramona,Groenheit,41,36243411600,60138464
209,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Jennifer L.,Guthrie,42,25641140600,"60010365,60109427"
210,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Wencong,He,43,57207135721,60031363
211,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Harald,Hoffmann,44,12752914200,"122961885,116874481"
212,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Sarah J.,Hoosdally,45,22950654200,60026851
213,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,,Martinhunt,46,57821618900,"60026851,60026124"
214,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Zamin,Iqbal,47,36782452200,60026124
215,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Nazir Ahmed,Ismail,48,57213172447,60031471
216,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Lisa,Jarrett,49,57204447057,60267654
217,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Lavania,Joseph,50,57195267610,60031471
218,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ruwen,Jou,51,6701375508,60006032
219,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Priti,Kambli,52,55325129800,60022629
220,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Rukhsar,Khot,53,57204679766,60022629
221,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Jeff,Knaggs,54,57201739322,"60026851,60026124"
222,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Anastasia,Koch,55,7403037237,60000356
223,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Donna,Kohlerschmidt,56,16052884500,60010971
224,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Alexander S.,Lachapelle,57,57192541186,60026851
225,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ajit,Lalvani,58,57195801728,60015150
226,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Simon Grandjean,Lapierre,59,57189581172,60009507
227,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ian F.,Laurenson,60,7003317411,101579224
228,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Brice,Letcher,61,57221329823,60026124
229,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Wan-Hsuan,Lin,62,57205262427,60006032
230,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Chunfa,Liu,63,55943109800,60031363
231,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Dongxin,Liu,64,56680333800,60031363
232,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Kerri M.,Malone,65,56396279300,60026124
233,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Ayan,Mandal,66,57222338609,60067533
234,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Mikael,Mansjõ,67,42561434700,60138464
235,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Daniela,Matias,68,57210176661,60267654
236,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Graeme,Meintjes,69,13612258700,60000356
237,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Flávia De Freitas,Mendes,70,57226311181,60029705
238,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Matthias,Merker,71,57216675015,60084828
239,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Marina,Mihalic,72,57213186054,116874481
240,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,James,Millard,73,57203009227,60138826
241,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Paolo,Miotto,74,14045636000,60023516
242,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Nerges,Mistry,75,7005288724,60067533
243,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,David,Moore,76,14052683900,"60071237,60031331"
244,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Kimberlee A.,Musser,77,6603104663,60010971
245,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Dumisani,Ngcamu,78,57276834600,60031471
246,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Hoang Ngoc,Nhung,79,57191108631,60138292
247,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Stefan,Niemann,80,7006827120,"60084828,113826386"
248,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Kayzad Soli,Nilgiriwala,81,24765391000,60067533
249,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Camus,Nimmo,82,55760740900,60022148
250,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Max,O’Donnell,83,57821366800,60030162
251,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Nana,Okozi,84,57276733200,60031471
252,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Rosangela Siqueira,Oliveira,85,57820838700,60029705
253,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Shaheed Vally,Omar,86,57215633059,60031471
254,0,Journal,2022-05-01,10.7554/eLife.75046,eLife,Article,Clara Grazian,0000-0002-4967-7720,56025986500,85134632183,Nicholas,Paton,87,7101820336,60017161
